2015-08-18 14:46:43,646 INFO  [main] Configuration.deprecation (Configuration.java:warnOnceIfDeprecated(1009)) - mapred.task.partition is deprecated. Instead, use mapreduce.task.partition
2015-08-18 14:46:57,140 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:setup(684)) - Granular InfoName:EndTime InfoValue:1439902017140 Timestamp:1439902017140 RecordUuid:6223721950422803470 OperationUuid:6240360714772135980 ActorType:BspWorker ActorId:2 MissionType:PostDataLoad MissionId:Id.Unique ParentDescriptor:UniqueParent
2015-08-18 14:46:57,241 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:waitForRequestsToFinish(1040)) - finishSuperstep: Waiting on all requests, superstep -1 Memory (free/total/max) = 10218.67M / 11500.00M / 11500.00M
2015-08-18 14:46:57,242 INFO  [main] netty.NettyClient (NettyClient.java:waitAllRequests(724)) - waitAllRequests: Finished all requests. MBytes/sec received = 0, MBytesReceived = 0, ave received req MBytes = 0, secs waited = 2.265
MBytes/sec sent = 0.3819, MBytesSent = 0.8653, ave sent req MBytes = 0.4327, secs waited = 2.265
2015-08-18 14:46:57,242 INFO  [main] worker.WorkerAggregatorHandler (WorkerAggregatorHandler.java:finishSuperstep(173)) - finishSuperstep: Start gathering aggregators, workers will send their aggregated values once they are done with superstep computation
2015-08-18 14:46:57,254 INFO  [main] netty.NettyClient (NettyClient.java:waitAllRequests(724)) - waitAllRequests: Finished all requests. MBytes/sec received = 0.0045, MBytesReceived = 0, ave received req MBytes = 0, secs waited = 0.011
MBytes/sec sent = 0.0146, MBytesSent = 0.0002, ave sent req MBytes = 0, secs waited = 0.011
2015-08-18 14:46:57,254 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(926)) - finishSuperstep: Superstep -1, messages = 0 , message bytes = 0 , Memory (free/total/max) = 10128.07M / 11500.00M / 11500.00M
2015-08-18 14:46:57,262 INFO  [main] yarn.GiraphYarnTask (GiraphYarnTask.java:setStatus(172)) - [STATUS: task-2] finishSuperstep: (waiting for rest of workers) WORKER_ONLY - Attempt=0, Superstep=-1
2015-08-18 14:46:57,262 INFO  [main] worker.BspServiceWorker (LoggerUtils.java:setStatusAndLog(70)) - finishSuperstep: (waiting for rest of workers) WORKER_ONLY - Attempt=0, Superstep=-1
2015-08-18 14:46:57,285 INFO  [main-EventThread] bsp.BspService (BspService.java:process(969)) - process: superstepFinished signaled
2015-08-18 14:46:57,289 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(998)) - finishSuperstep: Completed superstep -1 with global stats (vtx=3764117,finVtx=0,edges=16511742,msgCount=0,msgBytesCount=0,haltComputation=false, checkpointStatus=NONE) and classes (computation=org.apache.giraph.algorithms.DirectedBFSComputation,combiner=null,incoming=null,outgoing=null)
2015-08-18 14:46:57,289 INFO  [main] yarn.GiraphYarnTask (GiraphYarnTask.java:setStatus(172)) - [STATUS: task-2] finishSuperstep: (all workers done) WORKER_ONLY - Attempt=0, Superstep=-1
2015-08-18 14:46:57,290 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:execute(324)) - Granular InfoName:StartTime InfoValue:1439902017290 Timestamp:1439902017290 RecordUuid:5278611896656756407 OperationUuid:7155199770169047527 ActorType:BspWorker ActorId:2 MissionType:PrepSuperstep MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:57,295 WARN  [main-EventThread] bsp.BspService (BspService.java:process(997)) - process: Unknown and unprocessed event (path=/_hadoopBsp/giraph_yarn_application_1439901900213_0001/_applicationAttemptsDir/0/_superstepDir, type=NodeChildrenChanged, state=SyncConnected)
2015-08-18 14:46:57,299 INFO  [main] messages.InMemoryMessageStoreFactory (InMemoryMessageStoreFactory.java:newStore(173)) - newStore: Created class org.apache.giraph.comm.messages.primitives.IntByteArrayMessageStore for vertex id class org.apache.hadoop.io.IntWritable and message value class org.apache.hadoop.io.IntWritable and no combiner
2015-08-18 14:46:57,304 INFO  [main] messages.InMemoryMessageStoreFactory (InMemoryMessageStoreFactory.java:newStore(173)) - newStore: Created class org.apache.giraph.comm.messages.primitives.IntByteArrayMessageStore for vertex id class org.apache.hadoop.io.IntWritable and message value class org.apache.hadoop.io.IntWritable and no combiner
2015-08-18 14:46:57,316 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:registerHealth(775)) - registerHealth: Created my health node for attempt=0, superstep=0 with /_hadoopBsp/giraph_yarn_application_1439901900213_0001/_applicationAttemptsDir/0/_superstepDir/0/_workerHealthyDir/node330.cm.cluster_2 and workerInfo= Worker(hostname=node330.cm.cluster, MRtaskID=2, port=30002)
2015-08-18 14:46:57,332 INFO  [main-EventThread] bsp.BspService (BspService.java:process(961)) - process: partitionAssignmentsReadyChanged (partitions are assigned)
2015-08-18 14:46:57,334 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:startSuperstep(851)) - startSuperstep: Master(hostname=node307.cm.cluster, MRtaskID=3, port=30003)
2015-08-18 14:46:57,335 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:startSuperstep(852)) - startSuperstep: Ready for computation on superstep 0 since worker selection and vertex range assignments are done in /_hadoopBsp/giraph_yarn_application_1439901900213_0001/_applicationAttemptsDir/0/_superstepDir/0/_addressesAndPartitions
2015-08-18 14:46:57,335 INFO  [main] yarn.GiraphYarnTask (GiraphYarnTask.java:setStatus(172)) - [STATUS: task-2] startSuperstep: WORKER_ONLY - Attempt=0, Superstep=0
2015-08-18 14:46:57,335 INFO  [main] netty.NettyClient (NettyClient.java:connectAllAddresses(477)) - connectAllAddresses: Successfully added 0 connections, (0 total connected) 0 failed, 0 failures total.
2015-08-18 14:46:57,336 INFO  [main] netty.NettyClient (NettyClient.java:waitAllRequests(724)) - waitAllRequests: Finished all requests. MBytes/sec received = 0.0005, MBytesReceived = 0, ave received req MBytes = 0, secs waited = 0.092
MBytes/sec sent = 0.0019, MBytesSent = 0.0002, ave sent req MBytes = 0, secs waited = 0.093
2015-08-18 14:46:57,338 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:sendWorkerPartitions(1835)) - sendWorkerPartitions: Done sending all my partitions.
2015-08-18 14:46:57,339 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:exchangeVertexPartitions(1900)) - exchangeVertexPartitions: Done with exchange.
2015-08-18 14:46:57,341 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:execute(359)) - Granular InfoName:EndTime InfoValue:1439902017341 Timestamp:1439902017341 RecordUuid:6053495056440370975 OperationUuid:7155199770169047527 ActorType:BspWorker ActorId:2 MissionType:PrepSuperstep MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:57,341 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:execute(367)) - execute: 4 partitions to process with 1 compute thread(s), originally 1 thread(s) on superstep 0
2015-08-18 14:46:57,341 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:execute(374)) - Granular InfoName:StartTime InfoValue:1439902017341 Timestamp:1439902017341 RecordUuid:5002070979779099394 OperationUuid:5185910476949184979 ActorType:BspWorker ActorId:2 MissionType:Computation MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:57,342 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:processGraphPartitions(798)) - Granular InfoName:PartitionNum InfoValue:4 Timestamp:1439902017342 RecordUuid:6748552936029362720 OperationUuid:5185910476949184979 ActorType:BspWorker ActorId:2 MissionType:Computation MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:57,343 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:processGraphPartitions(799)) - Granular InfoName:ThreadNum InfoValue:1 Timestamp:1439902017343 RecordUuid:7864763861560121775 OperationUuid:5185910476949184979 ActorType:BspWorker ActorId:2 MissionType:Computation MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,227 INFO  [compute-0] graph.ComputeCallable (ComputeCallable.java:call(196)) - call: Computation took 0.88189787 secs for 4 partitions on superstep 0.  Flushing started
2015-08-18 14:46:58,231 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:processGraphPartitions(825)) - Granular InfoName:TS-Partition InfoValue:1439902017342-4#1439902017658-3#1439902018230-0# Timestamp:1439902018230 RecordUuid:6543402125893631759 OperationUuid:5185910476949184979 ActorType:BspWorker ActorId:2 MissionType:Computation MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,231 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:processGraphPartitions(826)) - Granular InfoName:TS-SentMsgVolume InfoValue:1439902017342-0#1439902018230-165# Timestamp:1439902018231 RecordUuid:6652045339800593883 OperationUuid:5185910476949184979 ActorType:BspWorker ActorId:2 MissionType:Computation MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,231 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:processGraphPartitions(827)) - Granular InfoName:TS-ReceivedMsgVolume InfoValue:1439902017342-0#1439902018230-0# Timestamp:1439902018231 RecordUuid:7859678974292721698 OperationUuid:5185910476949184979 ActorType:BspWorker ActorId:2 MissionType:Computation MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,232 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:execute(381)) - Granular InfoName:EndTime InfoValue:1439902018232 Timestamp:1439902018232 RecordUuid:7804658759466141289 OperationUuid:5185910476949184979 ActorType:BspWorker ActorId:2 MissionType:Computation MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,232 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(893)) - Granular InfoName:StartTime InfoValue:1439902018232 Timestamp:1439902018232 RecordUuid:6302464066296142115 OperationUuid:6594129768860987027 ActorType:BspWorker ActorId:2 MissionType:MsgSend MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,232 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:waitForRequestsToFinish(1040)) - finishSuperstep: Waiting on all requests, superstep 0 Memory (free/total/max) = 9759.06M / 11500.00M / 11500.00M
2015-08-18 14:46:58,237 INFO  [main] netty.NettyClient (NettyClient.java:waitAllRequests(724)) - waitAllRequests: Finished all requests. MBytes/sec received = 0.0041, MBytesReceived = 0, ave received req MBytes = 0, secs waited = 0.009
MBytes/sec sent = 0.0133, MBytesSent = 0.0001, ave sent req MBytes = 0, secs waited = 0.009
2015-08-18 14:46:58,237 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(898)) - Granular InfoName:EndTime InfoValue:1439902018237 Timestamp:1439902018237 RecordUuid:6923416707910110853 OperationUuid:6594129768860987027 ActorType:BspWorker ActorId:2 MissionType:MsgSend MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,237 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(900)) - Granular InfoName:StartTime InfoValue:1439902018237 Timestamp:1439902018237 RecordUuid:9112474300710881480 OperationUuid:5256628869055468945 ActorType:BspWorker ActorId:2 MissionType:PostSuperstep MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,237 INFO  [main] worker.WorkerAggregatorHandler (WorkerAggregatorHandler.java:finishSuperstep(173)) - finishSuperstep: Start gathering aggregators, workers will send their aggregated values once they are done with superstep computation
2015-08-18 14:46:58,239 INFO  [main] netty.NettyClient (NettyClient.java:waitAllRequests(724)) - waitAllRequests: Finished all requests. MBytes/sec received = 0.0248, MBytesReceived = 0, ave received req MBytes = 0, secs waited = 0.001
MBytes/sec sent = 0.0877, MBytesSent = 0.0002, ave sent req MBytes = 0, secs waited = 0.001
2015-08-18 14:46:58,240 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(926)) - finishSuperstep: Superstep 0, messages = 7 , message bytes = 165 , Memory (free/total/max) = 9759.06M / 11500.00M / 11500.00M
2015-08-18 14:46:58,241 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(936)) - Granular InfoName:SentMsgs InfoValue:7 Timestamp:1439902018240 RecordUuid:5302887699567125703 OperationUuid:5256628869055468945 ActorType:BspWorker ActorId:2 MissionType:PostSuperstep MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,241 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(940)) - Granular InfoName:ActiveVertices InfoValue:941286 Timestamp:1439902018241 RecordUuid:7157245383626394278 OperationUuid:5256628869055468945 ActorType:BspWorker ActorId:2 MissionType:PostSuperstep MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,241 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(945)) - Granular InfoName:SentMsgVolume InfoValue:165 Timestamp:1439902018241 RecordUuid:7329728664536764435 OperationUuid:5256628869055468945 ActorType:BspWorker ActorId:2 MissionType:PostSuperstep MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,242 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(949)) - Granular InfoName:ReceivedMsgVolume InfoValue:0 Timestamp:1439902018241 RecordUuid:8260426660904194489 OperationUuid:5256628869055468945 ActorType:BspWorker ActorId:2 MissionType:PostSuperstep MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,242 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(953)) - Granular InfoName:RemoteMsgVolume InfoValue:124 Timestamp:1439902018242 RecordUuid:5678369187168586913 OperationUuid:5256628869055468945 ActorType:BspWorker ActorId:2 MissionType:PostSuperstep MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,242 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(958)) - Granular InfoName:SentReqVolume InfoValue:0 Timestamp:1439902018242 RecordUuid:6489988046772686754 OperationUuid:5256628869055468945 ActorType:BspWorker ActorId:2 MissionType:PostSuperstep MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,243 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(962)) - Granular InfoName:ReceivedReqVolume InfoValue:21807405 Timestamp:1439902018242 RecordUuid:7008388259606693360 OperationUuid:5256628869055468945 ActorType:BspWorker ActorId:2 MissionType:PostSuperstep MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,243 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(966)) - Granular InfoName:ReceivedReqVolume InfoValue:0 Timestamp:1439902018243 RecordUuid:4718410360481376468 OperationUuid:5256628869055468945 ActorType:BspWorker ActorId:2 MissionType:PostSuperstep MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,243 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(970)) - Granular InfoName:EndTime InfoValue:1439902018243 Timestamp:1439902018243 RecordUuid:5066838129208005035 OperationUuid:5256628869055468945 ActorType:BspWorker ActorId:2 MissionType:PostSuperstep MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,247 INFO  [main] yarn.GiraphYarnTask (GiraphYarnTask.java:setStatus(172)) - [STATUS: task-2] finishSuperstep: (waiting for rest of workers) WORKER_ONLY - Attempt=0, Superstep=0
2015-08-18 14:46:58,247 INFO  [main] worker.BspServiceWorker (LoggerUtils.java:setStatusAndLog(70)) - finishSuperstep: (waiting for rest of workers) WORKER_ONLY - Attempt=0, Superstep=0
2015-08-18 14:46:58,264 INFO  [main-EventThread] bsp.BspService (BspService.java:process(969)) - process: superstepFinished signaled
2015-08-18 14:46:58,267 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(998)) - finishSuperstep: Completed superstep 0 with global stats (vtx=3764117,finVtx=3764117,edges=16511742,msgCount=7,msgBytesCount=165,haltComputation=false, checkpointStatus=NONE) and classes (computation=org.apache.giraph.algorithms.DirectedBFSComputation,combiner=null,incoming=null,outgoing=null)
2015-08-18 14:46:58,267 INFO  [main] yarn.GiraphYarnTask (GiraphYarnTask.java:setStatus(172)) - [STATUS: task-2] finishSuperstep: (all workers done) WORKER_ONLY - Attempt=0, Superstep=0
2015-08-18 14:46:58,268 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:execute(386)) - Granular InfoName:ReceivedMsgVolume InfoValue:0 Timestamp:1439902018267 RecordUuid:5092679520141597483 OperationUuid:5185910476949184979 ActorType:BspWorker ActorId:2 MissionType:Computation MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,268 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:execute(389)) - Granular InfoName:EndTime InfoValue:1439902018268 Timestamp:1439902018268 RecordUuid:8181481817667566181 OperationUuid:5256628869055468945 ActorType:BspWorker ActorId:2 MissionType:PostSuperstep MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,268 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:execute(324)) - Granular InfoName:StartTime InfoValue:1439902018268 Timestamp:1439902018268 RecordUuid:4919677498485046224 OperationUuid:5067993268436121112 ActorType:BspWorker ActorId:2 MissionType:PrepSuperstep MissionId:1 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,276 INFO  [main] messages.InMemoryMessageStoreFactory (InMemoryMessageStoreFactory.java:newStore(173)) - newStore: Created class org.apache.giraph.comm.messages.primitives.IntByteArrayMessageStore for vertex id class org.apache.hadoop.io.IntWritable and message value class org.apache.hadoop.io.IntWritable and no combiner
2015-08-18 14:46:58,285 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:registerHealth(775)) - registerHealth: Created my health node for attempt=0, superstep=1 with /_hadoopBsp/giraph_yarn_application_1439901900213_0001/_applicationAttemptsDir/0/_superstepDir/1/_workerHealthyDir/node330.cm.cluster_2 and workerInfo= Worker(hostname=node330.cm.cluster, MRtaskID=2, port=30002)
2015-08-18 14:46:58,296 INFO  [main-EventThread] bsp.BspService (BspService.java:process(961)) - process: partitionAssignmentsReadyChanged (partitions are assigned)
2015-08-18 14:46:58,299 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:startSuperstep(851)) - startSuperstep: Master(hostname=node307.cm.cluster, MRtaskID=3, port=30003)
2015-08-18 14:46:58,299 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:startSuperstep(852)) - startSuperstep: Ready for computation on superstep 1 since worker selection and vertex range assignments are done in /_hadoopBsp/giraph_yarn_application_1439901900213_0001/_applicationAttemptsDir/0/_superstepDir/1/_addressesAndPartitions
2015-08-18 14:46:58,299 INFO  [main] yarn.GiraphYarnTask (GiraphYarnTask.java:setStatus(172)) - [STATUS: task-2] startSuperstep: WORKER_ONLY - Attempt=0, Superstep=1
2015-08-18 14:46:58,299 INFO  [main] netty.NettyClient (NettyClient.java:connectAllAddresses(477)) - connectAllAddresses: Successfully added 0 connections, (0 total connected) 0 failed, 0 failures total.
2015-08-18 14:46:58,300 INFO  [main] netty.NettyClient (NettyClient.java:waitAllRequests(724)) - waitAllRequests: Finished all requests. MBytes/sec received = 0.0008, MBytesReceived = 0, ave received req MBytes = 0, secs waited = 0.061
MBytes/sec sent = 0.0028, MBytesSent = 0.0002, ave sent req MBytes = 0, secs waited = 0.062
2015-08-18 14:46:58,301 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:sendWorkerPartitions(1835)) - sendWorkerPartitions: Done sending all my partitions.
2015-08-18 14:46:58,303 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:exchangeVertexPartitions(1900)) - exchangeVertexPartitions: Done with exchange.
2015-08-18 14:46:58,307 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:execute(359)) - Granular InfoName:EndTime InfoValue:1439902018307 Timestamp:1439902018307 RecordUuid:6485535104430332036 OperationUuid:5067993268436121112 ActorType:BspWorker ActorId:2 MissionType:PrepSuperstep MissionId:1 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,307 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:execute(367)) - execute: 4 partitions to process with 1 compute thread(s), originally 1 thread(s) on superstep 1
2015-08-18 14:46:58,307 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:execute(374)) - Granular InfoName:StartTime InfoValue:1439902018307 Timestamp:1439902018307 RecordUuid:5070591230802010352 OperationUuid:9002908863403537977 ActorType:BspWorker ActorId:2 MissionType:Computation MissionId:1 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,308 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:processGraphPartitions(798)) - Granular InfoName:PartitionNum InfoValue:4 Timestamp:1439902018308 RecordUuid:9035632847026080003 OperationUuid:9002908863403537977 ActorType:BspWorker ActorId:2 MissionType:Computation MissionId:1 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,308 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:processGraphPartitions(799)) - Granular InfoName:ThreadNum InfoValue:1 Timestamp:1439902018308 RecordUuid:5105874095931009941 OperationUuid:9002908863403537977 ActorType:BspWorker ActorId:2 MissionType:Computation MissionId:1 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,617 INFO  [compute-0] graph.ComputeCallable (ComputeCallable.java:call(196)) - call: Computation took 0.30835497 secs for 4 partitions on superstep 1.  Flushing started
2015-08-18 14:46:58,619 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:processGraphPartitions(825)) - Granular InfoName:TS-Partition InfoValue:1439902018308-4#1439902018618-0# Timestamp:1439902018619 RecordUuid:7425512668070142172 OperationUuid:9002908863403537977 ActorType:BspWorker ActorId:2 MissionType:Computation MissionId:1 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,619 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:processGraphPartitions(826)) - Granular InfoName:TS-SentMsgVolume InfoValue:1439902018308-0#1439902018618-307# Timestamp:1439902018619 RecordUuid:4759945351416090973 OperationUuid:9002908863403537977 ActorType:BspWorker ActorId:2 MissionType:Computation MissionId:1 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,620 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:processGraphPartitions(827)) - Granular InfoName:TS-ReceivedMsgVolume InfoValue:1439902018308-0#1439902018619-208# Timestamp:1439902018619 RecordUuid:6100863657171363200 OperationUuid:9002908863403537977 ActorType:BspWorker ActorId:2 MissionType:Computation MissionId:1 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,620 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:execute(381)) - Granular InfoName:EndTime InfoValue:1439902018620 Timestamp:1439902018620 RecordUuid:6725390856795081805 OperationUuid:9002908863403537977 ActorType:BspWorker ActorId:2 MissionType:Computation MissionId:1 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,620 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(893)) - Granular InfoName:StartTime InfoValue:1439902018620 Timestamp:1439902018620 RecordUuid:5238939826424562893 OperationUuid:5448869494680702740 ActorType:BspWorker ActorId:2 MissionType:MsgSend MissionId:1 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,621 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:waitForRequestsToFinish(1040)) - finishSuperstep: Waiting on all requests, superstep 1 Memory (free/total/max) = 9754.77M / 11500.00M / 11500.00M
2015-08-18 14:46:58,621 INFO  [main] netty.NettyClient (NettyClient.java:waitAllRequests(724)) - waitAllRequests: Finished all requests. MBytes/sec received = 0.0074, MBytesReceived = 0, ave received req MBytes = 0, secs waited = 0.004
MBytes/sec sent = 0.0488, MBytesSent = 0.0002, ave sent req MBytes = 0.0001, secs waited = 0.004
2015-08-18 14:46:58,622 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(898)) - Granular InfoName:EndTime InfoValue:1439902018621 Timestamp:1439902018621 RecordUuid:6424438142080684692 OperationUuid:5448869494680702740 ActorType:BspWorker ActorId:2 MissionType:MsgSend MissionId:1 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,622 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(900)) - Granular InfoName:StartTime InfoValue:1439902018622 Timestamp:1439902018622 RecordUuid:7053112354265626928 OperationUuid:7013263200693074362 ActorType:BspWorker ActorId:2 MissionType:PostSuperstep MissionId:1 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,622 INFO  [main] worker.WorkerAggregatorHandler (WorkerAggregatorHandler.java:finishSuperstep(173)) - finishSuperstep: Start gathering aggregators, workers will send their aggregated values once they are done with superstep computation
2015-08-18 14:46:58,624 INFO  [main] netty.NettyClient (NettyClient.java:waitAllRequests(724)) - waitAllRequests: Finished all requests. MBytes/sec received = 0.0165, MBytesReceived = 0, ave received req MBytes = 0, secs waited = 0.002
MBytes/sec sent = 0.0585, MBytesSent = 0.0002, ave sent req MBytes = 0, secs waited = 0.002
2015-08-18 14:46:58,624 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(926)) - finishSuperstep: Superstep 1, messages = 18 , message bytes = 307 , Memory (free/total/max) = 9754.77M / 11500.00M / 11500.00M
2015-08-18 14:46:58,625 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(936)) - Granular InfoName:SentMsgs InfoValue:18 Timestamp:1439902018624 RecordUuid:5566790243454887177 OperationUuid:7013263200693074362 ActorType:BspWorker ActorId:2 MissionType:PostSuperstep MissionId:1 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,625 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(940)) - Granular InfoName:ActiveVertices InfoValue:2 Timestamp:1439902018625 RecordUuid:6223891688793344255 OperationUuid:7013263200693074362 ActorType:BspWorker ActorId:2 MissionType:PostSuperstep MissionId:1 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,625 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(945)) - Granular InfoName:SentMsgVolume InfoValue:307 Timestamp:1439902018625 RecordUuid:4615120872573758549 OperationUuid:7013263200693074362 ActorType:BspWorker ActorId:2 MissionType:PostSuperstep MissionId:1 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,625 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(949)) - Granular InfoName:ReceivedMsgVolume InfoValue:208 Timestamp:1439902018625 RecordUuid:6192355759689425208 OperationUuid:7013263200693074362 ActorType:BspWorker ActorId:2 MissionType:PostSuperstep MissionId:1 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,626 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(953)) - Granular InfoName:RemoteMsgVolume InfoValue:241 Timestamp:1439902018626 RecordUuid:7762908136818240172 OperationUuid:7013263200693074362 ActorType:BspWorker ActorId:2 MissionType:PostSuperstep MissionId:1 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,626 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(958)) - Granular InfoName:SentReqVolume InfoValue:0 Timestamp:1439902018626 RecordUuid:8970056616392717958 OperationUuid:7013263200693074362 ActorType:BspWorker ActorId:2 MissionType:PostSuperstep MissionId:1 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,626 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(962)) - Granular InfoName:ReceivedReqVolume InfoValue:241 Timestamp:1439902018626 RecordUuid:5371295475184545057 OperationUuid:7013263200693074362 ActorType:BspWorker ActorId:2 MissionType:PostSuperstep MissionId:1 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,627 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(966)) - Granular InfoName:ReceivedReqVolume InfoValue:0 Timestamp:1439902018627 RecordUuid:6607294999765260324 OperationUuid:7013263200693074362 ActorType:BspWorker ActorId:2 MissionType:PostSuperstep MissionId:1 ParentDescriptor:UniqueParent
